sample	start	end
3.5	3999841	3999884
3.5	3999893	3999966
3.5	3999967	3999977
3.5	3999978	3999991
3.5	3999992	3999995
3.5	3999996	3999999
3.5	4000000	4000002
3.5	4000003	4000007
3.5	4000011	4000020
3.5	4000024	4000043
3.5	4001020	4001029
3.5	4001030	4001066
3.5	4001067	4001068
3.5	4001070	4001074
3.5	4001075	4001089
3.5	4001090	4001096
3.5	4001097	4001098
3.5	4001099	4001102
3.5	4001103	4001109
3.5	4001111	4001114
3.5	4001115	4001120
3.5	4001499	4001609
3.5	4004142	4004342
3.5	4005651	4005767
3.5	4005768	4005823
3.5	4005824	4005848
3.5	4005849	4005856
3.5	4005857	4005879
3.5	4005880	4005888
3.5	4005889	4005893
3.5	4005894	4005985
3.5	4008660	4008740
3.5	4009036	4009043
3.5	4009415	4009425
3.5	4009563	4009620
3.5	4009650	4009658
3.5	4009659	4009660
3.5	4009661	4009664
3.5	4009665	4009669
3.5	4009670	4009681
3.5	4009682	4009708
3.5	4009709	4009718
3.5	4009719	4009727
3.5	4009728	4009741
3.5	4010647	4010682
3.5	4011480	4011590
3.5	4011641	4011682
3.5	4012800	4012830
3.5	4012889	4012901
3.5	4013021	4013024
3.5	4013025	4013027
3.5	4013028	4013032
3.5	4013034	4013045
3.5	4013046	4013052
3.5	4013053	4013067
3.5	4013068	4013079
3.5	4013080	4013086
3.5	4013087	4013091
3.5	4013092	4013095
3.5	4013096	4013107
3.5	4013108	4013112
3.5	4013114	4013116
3.5	4013117	4013118
3.5	4013218	4013221
3.5	4013222	4013230
3.5	4013231	4013233
3.5	4013235	4013240
3.5	4013241	4013244
3.5	4013246	4013247
3.5	4013248	4013249
3.5	4013250	4013362
3.5	4013363	4013365
3.5	4013449	4013514
3.5	4013698	4013699
3.5	4013700	4013701
3.5	4013702	4013705
3.5	4013707	4013716
3.5	4013717	4013736
3.5	4013737	4013739
3.5	4013741	4013745
3.5	4013746	4013748
3.5	4013751	4013754
3.5	4013755	4013798
3.5	4014825	4014826
3.5	4014827	4014832
3.5	4014834	4014840
3.5	4014841	4014843
3.5	4014844	4014892
3.5	4014896	4014900
3.5	4014901	4014904
3.5	4015069	4015075
3.5	4016593	4016637
3.5	4016638	4016669
3.5	4016670	4016694
3.5	4016715	4016733
3.5	4017033	4017109
3.5	4017634	4017701
3.5	4019115	4019148
3.5	4019196	4019216
3.5	4019220	4019325
3.5	4019326	4019336
3.5	4019338	4019357
3.5	4019358	4019385
3.5	4019386	4019403
3.5	4019426	4019428
3.5	4019429	4019449
3.5	4019450	4019564
3.5	4019565	4019574
3.5	4019620	4019624
3.5	4019626	4019732
3.5	4019733	4019760
3.5	4019761	4019771
3.5	4020920	4020995
3.5	4021903	4021920
3.5	4021922	4021934
3.5	4021935	4021945
3.5	4023171	4023173
3.5	4023176	4023178
3.5	4023179	4023184
3.5	4023883	4024097
3.5	4024990	4025164
3.5	4025263	4025354
3.5	4025355	4025382
3.5	4025383	4025385
3.5	4025386	4025394
3.5	4025395	4025396
3.5	4025397	4025498
3.5	4025519	4025571
3.5	4025614	4025620
3.5	4025635	4025715
3.5	4026660	4026744
3.5	4027258	4027270
3.5	4027271	4027283
3.5	4027284	4027293
3.5	4027294	4027295
3.5	4027296	4027298
3.5	4027408	4027410
3.5	4027586	4027687
3.5	4027848	4027896
3.5	4028323	4028347
3.5	4028496	4028584
3.5	4030247	4030249
3.5	4030251	4030252
3.5	4030254	4030258
3.5	4030259	4030266
3.5	4030770	4030776
3.5	4030777	4030778
3.5	4030779	4030781
3.5	4030783	4030785
3.5	4030788	4030789
3.5	4030790	4030792
3.5	4030793	4030794
3.5	4030795	4030796
3.5	4030797	4030798
3.5	4030801	4030803
3.5	4030804	4030812
3.5	4030813	4030814
3.5	4030815	4030817
3.5	4030818	4030821
3.5	4030822	4030829
3.5	4030830	4030833
3.5	4030839	4030870
3.5	4030921	4031071
3.5	4032170	4032177
3.5	4032242	4032271
3.5	4032626	4032629
3.5	4032630	4032636
3.5	4032637	4032640
3.5	4032641	4032643
3.5	4032644	4032654
3.5	4032655	4032662
3.5	4032663	4032669
3.5	4032670	4032672
3.5	4032673	4032677
3.5	4032678	4032683
3.5	4032684	4032686
3.5	4032688	4032690
3.5	4032694	4032695
3.5	4032696	4032697
3.5	4032698	4032701
3.5	4032702	4032741
3.5	4032742	4032763
3.5	4032765	4032768
3.5	4032769	4032771
3.5	4032772	4032777
3.5	4033105	4033111
3.5	4033112	4033166
3.5	4033426	4033474
3.5	4033552	4033583
3.5	4033584	4033591
3.5	4033592	4033594
3.5	4033595	4033602
3.5	4033603	4033610
3.5	4033611	4033613
3.5	4033614	4033619
3.5	4033620	4033637
3.5	4033638	4033640
3.5	4033641	4033642
3.5	4033643	4033645
3.5	4033646	4033647
3.5	4033650	4033651
3.5	4033652	4033653
3.5	4035036	4035090
3.5	4035495	4035587
3.5	4035588	4035600
3.5	4035601	4035629
3.5	4035720	4035871
3.5	4037734	4037736
3.5	4037737	4037799
3.5	4038510	4038541
3.5	4038542	4038570
3.5	4038624	4038627
3.5	4038628	4038632
3.5	4038633	4038634
3.5	4038638	4038645
3.5	4038647	4038648
3.5	4038649	4038663
3.5	4038664	4038669
3.5	4038670	4038684
3.5	4038685	4038694
3.5	4038695	4038702
3.5	4038703	4038778
3.5	4038779	4038780
3.5	4038781	4038783
3.5	4038784	4038808
3.5	4038810	4038830
3.5	4038831	4038843
3.5	4038844	4038847
3.5	4038895	4039020
3.5	4039425	4039494
3.5	4039597	4039649
3.5	4039686	4039698
3.5	4041924	4041945
3.5	4042145	4042173
3.5	4042174	4042179
3.5	4042404	4042500
3.5	4042706	4042776
3.5	4043240	4043241
3.5	4043242	4043243
3.5	4043245	4043248
3.5	4043249	4043256
3.5	4045332	4045360
3.5	4045400	4045401
3.5	4045402	4045433
3.5	4045434	4045435
3.5	4045436	4045437
3.5	4045438	4045461
3.5	4045462	4045466
3.5	4045467	4045473
3.5	4045474	4045475
3.5	4045476	4045477
3.5	4045478	4045483
3.5	4045911	4045916
3.5	4045941	4046036
3.5	4046037	4046049
3.5	4046684	4046690
3.5	4046691	4046828
3.5	4046853	4046864
3.5	4046914	4047175
3.5	4047199	4047262
3.5	4047902	4047903
3.5	4047904	4047905
3.5	4047906	4047935
3.5	4047936	4047939
3.5	4047941	4047946
3.5	4047947	4047948
3.5	4047949	4047950
3.5	4047951	4047953
3.5	4048605	4048650
3.5	4048655	4048756
3.5	4048765	4048780
3.5	4049519	4049532
3.5	4049533	4049588
3.5	4049589	4049591
3.5	4049592	4049596
3.5	4049597	4049620
3.5	4049623	4049628
3.5	4049630	4049633
3.5	4049672	4049708
3.5	4049709	4049773
3.5	4050014	4050155
3.5	4050246	4050408
3.5	4050409	4050437
3.5	4050438	4050449
3.5	4050458	4050693
3.5	4050790	4050794
3.5	4050795	4050799
3.5	4050800	4050818
3.5	4050819	4050821
3.5	4050822	4050827
3.5	4050828	4050830
3.5	4050831	4050840
3.5	4050841	4050842
3.5	4050843	4050844
3.5	4050845	4050858
3.5	4050859	4050862
3.5	4050864	4050867
3.5	4050868	4050874
3.5	4050875	4050882
3.5	4051058	4051167
3.5	4051168	4051184
3.5	4051186	4051198
3.5	4051199	4051201
3.5	4051202	4051203
3.5	4055419	4055625
3.5	4055626	4055631
3.5	4055632	4055687
3.5	4055690	4055708
3.5	4055709	4055744
3.5	4055745	4055751
3.5	4055752	4055757
3.5	4055758	4055761
3.5	4055762	4055767
3.5	4055768	4055966
3.5	4056157	4056170
3.5	4057159	4057170
3.5	4057582	4057601
3.5	4057663	4057683
3.5	4057699	4057729
3.5	4057730	4057764
3.5	4057798	4057800
3.5	4057827	4057916
3.5	4057917	4057929
3.5	4058885	4058907
3.5	4058909	4058921
3.5	4058922	4058936
3.5	4058993	4059092
3.5	4059635	4059661
3.5	4059691	4059786
3.5	4059855	4059882
3.5	4059883	4059954
3.5	4060091	4060175
3.5	4061307	4061355
3.5	4061356	4061383
3.5	4061439	4061457
3.5	4062456	4062465
3.5	4063117	4063132
3.5	4063133	4063218
3.5	4063275	4063277
3.5	4063355	4063373
3.5	4063374	4063376
3.5	4064762	4064857
3.5	4064994	4065095
3.5	4065265	4065409
3.5	4065410	4065455
3.5	4065456	4065462
3.5	4065520	4065549
3.5	4066026	4066046
3.5	4066047	4066052
3.5	4066053	4066054
3.5	4066055	4066058
3.5	4066431	4066448
3.5	4067274	4067291
3.5	4067292	4067327
3.5	4067328	4067330
3.5	4067755	4067838
3.5	4067839	4067856
3.5	4067874	4067983
3.5	4068106	4068232
3.5	4068420	4068429
3.5	4068431	4068439
3.5	4068440	4068441
3.5	4068443	4068521
3.5	4068531	4068545
3.5	4068668	4068698
3.5	4068699	4068769
3.5	4068936	4068940
3.5	4070380	4070401
3.5	4071174	4071264
3.5	4071300	4071401
3.5	4072186	4072287
3.5	4072331	4072349
3.5	4073855	4073882
3.5	4073883	4073956
3.5	4073975	4073984
3.5	4073986	4073994
3.5	4073995	4074000
3.5	4074001	4074031
3.5	4074032	4074034
3.5	4074035	4074036
3.5	4074037	4074054
3.5	4074055	4074063
3.5	4074064	4074238
3.5	4074637	4074705
3.5	4074706	4074788
3.5	4074795	4074815
3.5	4074832	4074869
3.5	4074870	4074896
3.5	4074939	4074950
3.5	4074951	4074968
3.5	4074969	4074975
3.5	4074976	4075081
3.5	4075082	4075085
3.5	4075086	4075090
3.5	4075159	4075169
3.5	4075294	4075301
3.5	4075303	4075310
3.5	4075504	4075522
3.5	4075523	4075618
3.5	4075743	4075759
3.5	4075797	4075819
3.5	4075820	4075841
3.5	4075842	4075843
3.5	4076271	4076281
3.5	4076845	4076976
3.5	4076977	4076978
3.5	4076981	4077020
3.5	4078081	4078083
3.5	4078084	4078096
3.5	4078097	4078098
3.5	4078099	4078113
3.5	4078115	4078126
3.5	4078302	4078303
3.5	4078304	4078401
3.5	4078403	4078413
3.5	4078418	4078426
3.5	4078428	4078430
3.5	4078431	4078432
3.5	4078433	4078477
3.5	4078478	4078483
3.5	4078484	4078485
3.5	4078486	4078510
3.5	4078511	4078514
3.5	4078515	4078545
3.5	4079330	4079346
3.5	4079350	4079410
3.5	4079411	4079431
3.5	4079433	4079451
3.5	4080116	4080201
3.5	4080208	4080266
3.5	4082071	4082185
3.5	4082186	4082191
3.5	4082192	4082206
3.5	4082207	4082209
3.5	4082210	4082222
3.5	4083111	4083125
3.5	4083476	4083541
3.5	4083705	4083789
3.5	4083872	4083873
3.5	4083874	4083876
3.5	4083878	4083906
3.5	4083907	4083908
3.5	4083909	4083927
3.5	4083928	4083931
3.5	4083932	4083933
3.5	4083936	4083945
3.5	4083946	4083949
3.5	4083950	4083955
3.5	4083956	4083972
3.5	4083973	4083979
3.5	4083980	4083996
3.5	4083997	4084005
3.5	4084006	4084014
3.5	4084015	4084016
3.5	4084017	4084019
3.5	4084020	4084024
3.5	4084025	4084031
3.5	4084032	4084033
3.5	4084035	4084036
3.5	4084037	4084043
3.5	4084045	4084046
3.5	4084048	4084055
3.5	4084056	4084063
3.5	4084064	4084083
3.5	4084084	4084085
3.5	4084122	4084156
3.5	4084157	4084171
3.5	4084595	4084642
3.5	4084643	4084649
3.5	4084650	4084683
3.5	4084684	4084694
3.5	4084697	4084705
3.5	4084799	4084900
3.5	4085111	4085144
3.5	4085145	4085251
3.5	4085252	4085262
3.5	4086428	4086429
3.5	4086435	4086436
3.5	4086438	4086439
3.5	4086440	4086441
3.5	4086443	4086444
3.5	4086445	4086447
3.5	4086448	4086450
3.5	4086452	4086453
3.5	4086455	4086456
3.5	4086462	4086464
3.5	4086469	4086471
3.5	4086473	4086475
3.5	4086476	4086477
3.5	4086479	4086483
3.5	4086484	4086486
3.5	4086488	4086489
3.5	4086494	4086495
3.5	4086502	4086503
3.5	4086504	4086506
3.5	4086507	4086508
3.5	4086509	4086511
3.5	4086512	4086513
3.5	4087200	4087201
3.5	4087203	4087204
3.5	4087205	4087230
3.5	4087231	4087237
3.5	4087238	4087257
3.5	4087258	4087262
3.5	4087264	4087293
3.5	4087294	4087349
3.5	4087560	4087585
3.5	4087661	4087679
3.5	4087680	4087688
3.5	4087689	4087690
3.5	4087691	4087700
3.5	4087701	4087702
3.5	4087703	4087707
3.5	4087708	4087709
3.5	4087710	4087711
3.5	4088508	4088609
3.5	4088622	4088666
3.5	4088673	4088723
3.5	4088954	4088975
3.5	4088976	4088987
3.5	4088989	4088996
3.5	4089096	4089103
3.5	4089104	4089105
3.5	4089179	4089180
3.5	4089181	4089205
3.5	4089206	4089211
3.5	4089212	4089216
3.5	4089225	4089226
3.5	4089229	4089230
3.5	4089232	4089233
3.5	4089234	4089236
3.5	4089237	4089242
3.5	4089243	4089279
3.5	4089333	4089434
3.5	4090147	4090163
3.5	4091677	4091692
3.5	4091737	4091778
3.5	4091784	4091838
3.5	4091861	4091885
3.5	4091930	4091962
3.5	4092360	4092383
3.5	4092384	4092389
3.5	4092390	4092398
3.5	4092399	4092403
3.5	4092404	4092476
3.5	4092477	4092499
3.5	4092500	4092503
3.5	4092505	4092508
3.5	4092509	4092511
3.5	4092515	4092561
3.5	4092562	4092572
3.5	4092573	4092574
3.5	4092578	4092579
3.5	4092582	4092583
3.5	4092587	4092590
3.5	4092591	4092599
3.5	4092600	4092605
3.5	4092606	4092618
3.5	4092619	4092620
3.5	4092621	4092625
3.5	4092626	4092629
3.5	4092630	4092633
3.5	4092635	4092637
3.5	4092639	4092646
3.5	4092647	4092650
3.5	4092858	4092861
3.5	4092952	4092959
3.5	4094639	4094740
3.5	4094754	4094784
3.5	4095412	4095419
3.5	4095420	4095421
3.5	4095422	4095431
3.5	4095432	4095437
3.5	4095438	4095458
3.5	4095483	4095496
3.5	4095497	4095518
3.5	4095519	4095530
3.5	4095531	4095590
3.5	4095591	4095607
3.5	4095608	4095617
3.5	4095618	4095625
3.5	4095627	4095628
3.5	4095629	4095637
3.5	4095659	4095670
3.5	4095671	4095686
3.5	4095687	4095689
3.5	4096407	4096465
3.5	4096551	4096554
3.5	4096555	4096556
3.5	4096558	4096559
3.5	4096560	4096566
3.5	4096567	4096573
3.5	4096574	4096579
3.5	4096580	4096581
3.5	4096582	4096584
3.5	4096585	4096586
3.5	4096588	4096589
3.5	4096590	4096591
3.5	4096595	4096602
3.5	4096603	4096607
3.5	4096608	4096609
3.5	4096612	4096616
3.5	4096617	4096618
3.5	4096621	4096622
3.5	4096624	4096628
3.5	4096629	4096630
3.5	4096631	4096637
3.5	4096638	4096640
3.5	4096642	4096646
3.5	4096647	4096648
3.5	4096649	4096650
3.5	4097670	4097748
3.5	4098459	4098463
3.5	4098464	4098528
3.5	4098742	4098828
3.5	4099618	4099699
3.5	4099753	4099848
3.5	4100740	4100758
3.5	4100759	4100794
3.5	4100795	4100823
3.5	4100824	4100825
3.5	4100826	4100828
3.5	4100829	4100854
3.5	4100856	4100859
3.5	4102193	4102287
3.5	4102753	4102759
3.5	4102760	4102773
3.5	4102774	4102777
3.5	4102778	4102779
3.5	4102780	4102790
3.5	4102791	4102798
3.5	4102800	4102804
3.5	4102805	4102807
3.5	4102808	4102809
3.5	4102810	4102814
3.5	4102815	4102817
3.5	4102818	4102820
3.5	4102822	4102823
3.5	4102826	4102827
3.5	4102828	4102835
3.5	4102836	4102838
3.5	4102839	4102844
3.5	4103133	4103136
3.5	4103137	4103141
3.5	4104208	4104295
3.5	4104346	4104441
3.5	4105470	4105482
3.5	4105694	4105710
3.5	4106783	4106812
3.5	4108328	4108515
3.5	4110214	4110217
3.5	4110218	4110231
3.5	4110232	4110324
3.5	4110325	4110327
3.5	4110328	4110354
3.5	4110355	4110357
3.5	4111828	4111908
3.5	4112043	4112048
3.5	4112049	4112056
3.5	4112057	4112063
3.5	4112064	4112065
3.5	4112100	4112103
3.5	4112104	4112111
3.5	4112112	4112113
3.5	4112114	4112117
3.5	4112119	4112122
3.5	4112124	4112125
3.5	4112126	4112134
3.5	4112135	4112136
3.5	4112138	4112140
3.5	4112141	4112144
3.5	4112341	4112371
3.5	4112415	4112451
3.5	4112452	4112552
3.5	4112554	4112558
3.5	4112559	4112566
3.5	4112575	4112578
3.5	4112579	4112580
3.5	4112583	4112584
3.5	4112585	4112586
3.5	4112587	4112591
3.5	4112598	4112602
3.5	4112603	4112604
3.5	4112606	4112609
3.5	4112610	4112613
3.5	4112616	4112617
3.5	4112618	4112621
3.5	4112622	4112623
3.5	4112626	4112629
3.5	4112630	4112631
3.5	4112632	4112634
3.5	4112635	4112636
3.5	4112637	4112638
3.5	4113372	4113418
3.5	4113419	4113473
3.5	4113516	4113520
3.5	4113574	4113681
3.5	4114181	4114194
3.5	4114213	4114364
3.5	4116043	4116057
3.5	4116216	4116245
3.5	4116246	4116250
3.5	4116251	4116258
3.5	4116259	4116267
3.5	4116268	4116331
3.5	4116332	4116369
3.5	4116370	4116384
3.5	4117347	4117448
3.5	4118596	4118681
3.5	4118686	4118697
3.5	4118714	4118816
3.5	4118818	4118819
3.5	4118820	4118821
3.5	4118836	4118839
3.5	4118840	4118841
3.5	4118842	4118843
3.5	4118844	4118847
3.5	4118848	4118850
3.5	4118851	4118855
3.5	4118856	4118857
3.5	4118858	4118860
3.5	4118863	4118867
3.5	4118868	4118872
3.5	4118873	4118874
3.5	4118875	4118879
3.5	4118880	4118881
3.5	4118883	4118885
3.5	4118889	4118895
3.5	4118896	4118900
3.5	4118902	4118903
3.5	4118909	4118912
3.5	4118916	4118917
3.5	4118918	4118920
3.5	4120071	4120101
3.5	4120102	4120104
3.5	4120105	4120106
3.5	4120107	4120112
3.5	4120113	4120173
3.5	4120182	4120221
3.5	4120222	4120263
3.5	4120814	4120865
3.5	4120971	4120977
3.5	4120978	4120985
3.5	4120986	4120987
3.5	4120988	4120989
3.5	4120990	4121072
3.5	4121073	4121078
3.5	4121080	4121087
3.5	4122022	4122086
3.5	4122978	4123180
3.5	4123336	4123403
3.5	4123503	4123604
3.5	4124614	4124618
3.5	4124619	4124634
3.5	4124635	4124642
3.5	4124644	4124674
3.5	4124922	4124931
3.5	4125284	4125341
3.5	4125605	4125716
3.5	4125717	4125799
3.5	4125800	4125809
3.5	4125889	4125957
3.5	4126069	4126072
3.5	4126073	4126074
3.5	4126077	4126082
3.5	4126085	4126086
3.5	4126088	4126090
3.5	4126091	4126092
3.5	4126118	4126119
3.5	4126120	4126121
3.5	4126122	4126154
3.5	4126155	4126156
3.5	4126157	4126162
3.5	4126163	4126169
3.5	4126216	4126219
3.5	4126256	4126317
3.5	4126465	4126510
3.5	4126898	4126905
3.5	4127251	4127406
3.5	4127407	4127408
3.5	4127409	4127422
3.5	4127423	4127445
3.5	4127479	4127489
3.5	4127490	4127499
3.5	4127500	4127508
3.5	4127509	4127513
3.5	4127514	4127525
3.5	4127526	4127534
3.5	4127535	4127560
3.5	4128057	4128078
3.5	4128273	4128275
3.5	4128278	4128282
3.5	4128283	4128290
3.5	4128291	4128298
3.5	4128299	4128303
3.5	4128304	4128306
3.5	4128307	4128313
3.5	4128314	4128374
3.5	4128375	4128399
3.5	4128402	4128403
3.5	4128404	4128405
3.5	4128406	4128432
3.5	4128433	4128438
3.5	4128439	4128440
3.5	4128441	4128465
3.5	4128652	4128739
3.5	4128796	4128856
3.5	4129375	4129475
3.5	4129640	4129692
3.5	4129698	4129755
3.5	4129756	4129757
3.5	4129758	4129760
3.5	4129761	4129776
3.5	4129777	4129785
3.5	4129786	4129804
3.5	4129805	4129806
3.5	4129807	4129825
3.5	4129826	4129834
3.5	4129836	4129837
3.5	4129838	4129840
3.5	4129841	4129859
3.5	4129860	4129861
3.5	4129862	4129864
3.5	4129867	4129870
3.5	4129871	4129874
3.5	4129876	4129878
3.5	4129880	4129884
3.5	4130418	4130430
3.5	4130431	4130500
3.5	4130750	4130763
3.5	4130764	4130810
3.5	4130811	4130821
3.5	4130822	4130823
3.5	4130825	4130826
3.5	4130828	4130833
3.5	4130835	4130901
3.5	4131753	4131827
3.5	4132287	4132301
3.5	4132302	4132391
3.5	4133871	4133972
3.5	4134060	4134062
3.5	4134063	4134073
3.5	4134074	4134077
3.5	4134078	4134278
3.5	4134292	4134299
3.5	4134374	4134393
3.5	4134420	4134435
3.5	4134436	4134474
3.5	4137225	4137259
3.5	4137312	4137326
3.5	4140052	4140054
3.5	4140055	4140069
3.5	4140070	4140072
3.5	4140075	4140101
3.5	4140103	4140104
3.5	4140106	4140107
3.5	4140108	4140110
3.5	4140112	4140117
3.5	4140118	4140125
3.5	4140126	4140127
3.5	4140128	4140133
3.5	4140134	4140145
3.5	4140146	4140148
3.5	4140149	4140152
3.5	4140228	4140329
3.5	4140744	4140753
3.5	4140755	4140760
3.5	4140761	4140768
3.5	4140769	4140780
3.5	4152768	4152867
3.5	4152988	4153089
3.5	4153106	4153207
3.5	4154149	4154151
3.5	4154153	4154174
3.5	4154175	4154302
3.5	4154304	4154336
3.5	4154337	4154338
3.5	4154340	4154346
3.5	4154639	4154691
3.5	4155135	4155137
3.5	4155289	4155364
3.5	4155365	4155440
3.5	4155967	4155970
3.5	4156284	4156292
3.5	4157168	4157235
3.5	4157964	4157983
3.5	4157985	4158019
3.5	4158020	4158062
3.5	4158226	4158236
3.5	4158237	4158242
3.5	4158243	4158278
3.5	4158279	4158282
3.5	4162322	4162338
3.5	4162403	4162423
3.5	4162549	4162567
3.5	4162570	4162573
3.5	4162574	4162580
3.5	4162581	4162585
3.5	4162586	4162588
3.5	4162592	4162595
3.5	4162596	4162598
3.5	4162600	4162607
3.5	4162608	4162612
3.5	4162613	4162615
3.5	4162617	4162622
3.5	4162623	4162629
3.5	4162630	4162632
3.5	4162633	4162637
3.5	4162638	4162640
3.5	4162641	4162644
3.5	4162646	4162649
3.5	4162854	4162930
3.5	4162931	4162942
3.5	4165152	4165157
3.5	4165158	4165163
3.5	4165164	4165166
3.5	4165167	4165168
3.5	4165203	4165218
3.5	4165219	4165221
3.5	4165222	4165223
3.5	4165224	4165239
3.5	4165240	4165247
3.5	4165249	4165251
3.5	4165252	4165263
3.5	4165264	4165268
3.5	4165269	4165272
3.5	4165273	4165303
3.5	4167320	4167493
3.5	4167521	4167622
3.5	4175072	4175076
3.5	4175077	4175130
3.5	4175160	4175225
3.5	4175226	4175227
3.5	4175228	4175247
3.5	4175248	4175257
3.5	4175258	4175259
3.5	4175260	4175261
3.5	4182597	4182602
3.5	4186668	4186745
3.5	4186746	4186750
3.5	4186751	4186753
3.5	4191361	4191515
3.5	4191516	4191522
3.5	4211439	4211509
3.5	4211518	4211623
3.5	4211930	4211934
3.5	4211936	4211944
3.5	4211945	4211947
3.5	4213706	4213902
3.5	4213978	4213980
3.5	4213982	4213994
3.5	4213995	4214006
3.5	4214007	4214011
3.5	4214014	4214021
3.5	4214022	4214025
3.5	4214026	4214027
3.5	4214028	4214038
3.5	4214776	4214795
3.5	4214832	4214933
3.5	4215710	4215711
3.5	4215712	4215713
3.5	4215714	4215716
3.5	4215717	4215722
3.5	4215723	4215725
3.5	4215726	4215728
3.5	4216984	4216993
3.5	4217079	4217085
3.5	4217105	4217180
3.5	4217354	4217389
3.5	4217390	4217395
3.5	4217397	4217398
3.5	4217399	4217409
3.5	4217411	4217413
3.5	4217414	4217419
3.5	4217420	4217427
3.5	4217428	4217432
3.5	4218476	4218505
3.5	4218506	4218516
3.5	4218517	4218531
3.5	4218555	4218576
3.5	4218606	4218656
3.5	4231912	4231964
3.5	4231965	4231978
3.5	4231979	4231992
3.5	4232041	4232045
3.5	4232047	4232053
3.5	4232054	4232061
3.5	4232064	4232066
3.5	4232067	4232132
3.5	4232133	4232137
3.5	4232140	4232150
3.5	4232151	4232168
3.5	4234174	4234225
3.5	4234226	4234230
3.5	4234231	4234234
3.5	4234235	4234499
3.5	4234782	4234930
3.5	4234932	4234937
3.5	4234957	4234971
3.5	4235027	4235046
3.5	4235047	4235050
3.5	4235051	4235055
3.5	4235056	4235089
3.5	4235090	4235158
3.5	4239015	4239052
3.5	4241145	4241195
3.5	4241196	4241235
3.5	4241313	4241329
3.5	4241330	4241361
3.5	4241362	4241380
3.5	4244928	4244945
3.5	4244946	4244948
3.5	4244999	4245029
3.5	4251751	4251772
3.5	4252924	4253019
3.5	4277036	4277135
3.5	4277262	4277265
3.5	4277266	4277284
3.5	4278841	4279006
3.5	4281900	4281920
3.5	4281921	4281934
3.5	4281935	4281942
3.5	4281943	4281953
3.5	4281954	4281965
3.5	4281972	4281974
3.5	4281975	4282063
3.5	4282064	4282076
3.5	4282077	4282089
3.5	4282090	4282123
3.5	4282124	4282125
3.5	4282126	4282128
3.5	4282365	4282369
3.5	4282370	4282371
3.5	4282372	4282373
3.5	4282374	4282380
3.5	4282382	4282389
3.5	4282391	4282392
3.5	4282396	4282397
3.5	4282401	4282402
3.5	4282403	4282404
3.5	4282405	4282410
3.5	4282411	4282414
3.5	4282415	4282418
3.5	4282420	4282426
3.5	4282427	4282431
3.5	4282432	4282433
3.5	4282434	4282437
3.5	4282438	4282439
3.5	4282446	4282529
3.5	4282530	4282541
3.5	4282542	4282556
3.5	4282557	4282562
3.5	4282563	4282597
3.5	4283325	4283339
3.5	4283340	4283360
3.5	4283361	4283371
3.5	4284490	4284505
3.5	4284506	4284509
3.5	4284510	4284597
3.5	4284618	4284624
3.5	4284628	4284633
3.5	4284634	4284638
3.5	4284639	4284645
3.5	4284646	4284647
3.5	4284648	4284663
3.5	4284664	4284666
3.5	4284667	4284674
3.5	4284675	4284691
3.5	4284692	4284697
3.5	4284698	4284704
3.5	4284705	4284719
3.5	4284724	4284730
3.5	4284731	4284737
3.5	4284739	4284748
3.5	4284750	4284753
3.5	4284754	4284761
3.5	4284762	4284766
3.5	4284932	4284986
3.5	4285017	4285033
3.5	4285073	4285240
3.5	4285450	4285479
3.5	4285536	4285551
3.5	4285564	4285574
3.5	4285575	4285754
