sample	start	end	coverage
11	1010000	1019999	2.5
11	1020000	1029999	3.1
11	1030000	1039999	2.9
11	1040000	1049999	3.0
11	1050000	1059999	2.2
11	1060000	1069999	3.1
11	1070000	1079999	3.2
11	1080000	1089999	2.9
11	1090000	1099999	3.0
11	1100000	1109999	3.4
11	1110000	1119999	2.3
11	1120000	1129999	2.8
11	1130000	1139999	2.8
11	1140000	1149999	2.4
11	1150000	1159999	2.4
11	1160000	1169999	2.2
11	1170000	1179999	2.0
11	1180000	1189999	2.9
11	1190000	1199999	2.6
11	1200000	1209999	2.5
11	1210000	1219999	2.2
11	1220000	1229999	3.0
11	1230000	1239999	2.2
11	1240000	1249999	0.0
11	1250000	1259999	0.0
11	1260000	1269999	0.1
11	1270000	1279999	3.4
11	1280000	1289999	2.4
11	1290000	1299999	2.3
11	1300000	1309999	3.1
11	1310000	1319999	2.7
11	1320000	1329999	2.8
11	1330000	1339999	2.9
11	1340000	1349999	2.7
11	1350000	1359999	2.8
11	1360000	1369999	2.3
11	1370000	1379999	2.7
11	1380000	1389999	2.7
11	1390000	1399999	2.8
11	1400000	1409999	2.9
11	1410000	1419999	2.4
11	1420000	1429999	2.4
11	1430000	1439999	2.3
11	1440000	1449999	2.0
11	1450000	1459999	2.1
11	1460000	1469999	2.1
11	1470000	1479999	2.3
11	1480000	1489999	3.4
11	1490000	1499999	2.7
11	1500000	1509999	2.7
11	1510000	1519999	2.8
11	1520000	1529999	2.2
11	1530000	1539999	0.0
11	1540000	1549999	0.0
11	1550000	1559999	0.0
11	1560000	1569999	0.5
11	1570000	1579999	2.8
11	1580000	1589999	2.9
11	1590000	1599999	2.2
11	1600000	1609999	2.9
11	1610000	1619999	2.9
11	1620000	1629999	3.0
11	1630000	1639999	2.1
11	1640000	1649999	2.3
11	1650000	1659999	1.7
11	1660000	1669999	2.3
11	1670000	1679999	2.5
11	1680000	1689999	2.7
11	1690000	1699999	3.0
11	1700000	1709999	2.4
11	1710000	1719999	2.1
11	1720000	1729999	2.6
11	1730000	1739999	2.6
11	1740000	1749999	2.2
11	1750000	1759999	2.0
11	1760000	1769999	2.1
11	1770000	1779999	2.8
11	1780000	1789999	2.7
11	1790000	1799999	2.5
11	1800000	1809999	2.6
11	1810000	1819999	2.7
11	1820000	1829999	2.5
11	1830000	1839999	2.5
11	1840000	1849999	2.5
11	1850000	1859999	2.6
11	1860000	1869999	2.8
11	1870000	1879999	2.1
11	1880000	1889999	2.6
11	1890000	1899999	1.8
11	1900000	1909999	2.2
11	1910000	1919999	1.5
11	1920000	1929999	2.5
11	1930000	1939999	2.4
11	1940000	1949999	2.5
11	1950000	1959999	1.9
11	1960000	1969999	3.4
11	1970000	1979999	2.0
11	1980000	1989999	2.4
11	1990000	1999999	2.8
11	2000000	2009999	2.3
11	2010000	2019999	2.6
11	2020000	2029999	2.3
11	2030000	2039999	2.2
11	2040000	2049999	1.8
11	2050000	2059999	2.4
11	2060000	2069999	2.5
11	2070000	2079999	2.0
11	2080000	2089999	2.9
11	2090000	2099999	2.4
11	2100000	2109999	2.7
11	2110000	2119999	2.4
11	2120000	2129999	2.0
11	2130000	2139999	2.2
11	2140000	2149999	3.0
11	2150000	2159999	2.5
11	2160000	2169999	2.7
11	2170000	2179999	2.1
11	2180000	2189999	1.9
11	2190000	2199999	2.3
11	2200000	2209999	1.8
11	2210000	2219999	1.6
11	2220000	2229999	2.3
11	2230000	2239999	2.2
11	2240000	2249999	2.4
11	2250000	2259999	2.3
11	2260000	2269999	2.1
11	2270000	2279999	2.4
11	2280000	2289999	2.3
11	2290000	2299999	2.2
11	2300000	2309999	2.8
11	2310000	2319999	2.4
11	2320000	2329999	2.5
11	2330000	2339999	2.3
11	2340000	2349999	2.4
11	2350000	2359999	2.3
11	2360000	2369999	1.7
11	2370000	2379999	0.9
11	2380000	2389999	1.8
11	2390000	2399999	1.9
11	2400000	2409999	0.6
11	2410000	2419999	2.1
11	2420000	2429999	2.8
11	2430000	2439999	2.6
11	2440000	2449999	2.1
11	2450000	2459999	2.8
11	2460000	2469999	2.9
11	2470000	2479999	2.4
11	2480000	2489999	2.4
11	2490000	2499999	2.3
11	2500000	2509999	2.4
11	2510000	2519999	2.5
11	2520000	2529999	2.2
11	2530000	2539999	3.3
11	2540000	2549999	2.3
11	2550000	2559999	1.8
11	2560000	2569999	2.3
11	2570000	2579999	2.1
11	2580000	2589999	2.4
11	2590000	2599999	2.4
11	2600000	2609999	2.3
11	2610000	2619999	2.3
11	2620000	2629999	2.8
11	2630000	2639999	2.8
11	2640000	2649999	1.7
11	2650000	2659999	2.2
11	2660000	2669999	2.1
11	2670000	2679999	2.4
11	2680000	2689999	2.3
11	2690000	2699999	2.6
11	2700000	2709999	2.3
11	2710000	2719999	2.4
11	2720000	2729999	2.7
11	2730000	2739999	3.0
11	2740000	2749999	2.8
11	2750000	2759999	2.6
11	2760000	2769999	2.4
11	2770000	2779999	2.0
11	2780000	2789999	1.9
11	2790000	2799999	2.2
11	2800000	2809999	2.6
11	2810000	2819999	3.3
11	2820000	2829999	2.6
11	2830000	2839999	2.5
11	2840000	2849999	2.4
11	2850000	2859999	3.9
11	2860000	2869999	2.1
11	2870000	2879999	2.3
11	2880000	2889999	2.3
11	2890000	2899999	3.3
11	2900000	2909999	2.6
11	2910000	2919999	2.3
11	2920000	2929999	2.2
11	2930000	2939999	2.1
11	2940000	2949999	2.8
11	2950000	2959999	2.5
11	2960000	2969999	2.5
11	2970000	2979999	2.7
11	2980000	2989999	2.4
11	2990000	2999999	3.2
11	3000000	3009999	2.9
11	3010000	3019999	2.8
11	3020000	3029999	2.7
11	3030000	3039999	2.8
11	3040000	3049999	3.4
11	3050000	3059999	3.0
11	3060000	3069999	2.7
11	3070000	3079999	2.1
11	3080000	3089999	2.5
11	3090000	3099999	2.8
11	3100000	3109999	0.2
11	3110000	3119999	0.0
11	3120000	3129999	0.0
11	3130000	3139999	0.1
11	3140000	3149999	3.2
11	3150000	3159999	2.6
11	3160000	3169999	2.3
11	3170000	3179999	2.4
11	3180000	3189999	2.4
11	3190000	3199999	2.0
11	3200000	3209999	2.5
11	3210000	3219999	2.9
11	3220000	3229999	2.2
11	3230000	3239999	2.3
11	3240000	3249999	2.2
11	3250000	3259999	2.3
11	3260000	3269999	2.8
11	3270000	3279999	2.5
11	3280000	3289999	3.2
11	3290000	3299999	2.5
11	3300000	3309999	2.5
11	3310000	3319999	2.5
11	3320000	3329999	3.1
11	3330000	3339999	3.3
11	3340000	3349999	2.6
11	3350000	3359999	3.5
11	3360000	3369999	2.1
11	3370000	3379999	2.9
11	3380000	3389999	2.7
11	3390000	3399999	2.5
11	3400000	3409999	2.7
11	3410000	3419999	2.5
11	3420000	3429999	2.3
11	3430000	3439999	3.0
11	3440000	3449999	1.8
11	3450000	3459999	2.1
11	3460000	3469999	2.8
11	3470000	3479999	2.3
11	3480000	3489999	2.9
11	3490000	3499999	2.7
11	3500000	3509999	2.4
11	3510000	3519999	2.6
11	3520000	3529999	3.4
11	3530000	3539999	2.7
11	3540000	3549999	2.2
11	3550000	3559999	1.9
11	3560000	3569999	2.8
11	3570000	3579999	3.0
11	3580000	3589999	2.3
11	3590000	3599999	3.2
11	3600000	3609999	2.4
11	3610000	3619999	2.3
11	3620000	3629999	3.5
11	3630000	3639999	2.2
11	3640000	3649999	2.9
11	3650000	3659999	2.2
11	3660000	3669999	2.7
11	3670000	3679999	2.7
11	3680000	3689999	3.3
11	3690000	3699999	2.7
11	3700000	3709999	2.4
11	3710000	3719999	2.9
11	3720000	3729999	2.4
11	3730000	3739999	3.6
11	3740000	3749999	3.0
11	3750000	3759999	2.5
11	3760000	3769999	2.9
11	3770000	3779999	3.3
11	3780000	3789999	3.1
11	3790000	3799999	2.5
11	3800000	3809999	0.0
11	3810000	3819999	2.4
11	3820000	3829999	2.8
11	3830000	3839999	2.4
11	3840000	3849999	2.5
11	3850000	3859999	1.9
11	3860000	3869999	2.4
11	3870000	3879999	3.2
11	3880000	3889999	3.6
11	3890000	3899999	2.3
11	3900000	3909999	2.5
11	3910000	3919999	2.6
11	3920000	3929999	2.1
11	3930000	3939999	3.1
11	3940000	3949999	2.9
11	3950000	3959999	3.1
11	3960000	3969999	3.2
11	3970000	3979999	3.3
11	3980000	3989999	2.3
11	3990000	3999999	2.6
11	4000000	4009999	3.5
11	4010000	4019999	2.4
11	4020000	4029999	2.8
11	4030000	4039999	2.8
11	4040000	4049999	2.7
11	4050000	4059999	2.9
11	4060000	4069999	2.7
11	4070000	4079999	2.6
11	4080000	4089999	3.5
11	4090000	4099999	2.6
11	4100000	4109999	2.3
11	4110000	4119999	2.1
11	4120000	4129999	2.7
11	4130000	4139999	2.0
11	4140000	4149999	1.4
11	4150000	4159999	2.1
11	4160000	4169999	1.4
11	4170000	4179999	1.5
11	4180000	4189999	1.5
11	4190000	4199999	1.2
11	4200000	4209999	0.5
11	4210000	4219999	1.4
11	4220000	4229999	0.2
11	4230000	4239999	1.9
11	4240000	4249999	1.2
11	4250000	4259999	1.4
11	4260000	4269999	0.0
11	4270000	4279999	0.8
11	4280000	4289999	2.7
11	4290000	4299999	3.9
11	4300000	4309999	3.2
11	4310000	4319999	4.1
11	4320000	4329999	3.5
11	4330000	4339999	1.9
11	4340000	4349999	1.5
11	4350000	4359999	1.5
11	4360000	4369999	1.7
11	4370000	4379999	2.4
11	4380000	4389999	3.2
11	4390000	4399999	2.6
11	4400000	4409999	2.8
11	4410000	4419999	3.2
11	4420000	4429999	2.4
11	4430000	4439999	2.6
11	4440000	4449999	4.0
11	4450000	4459999	3.4
11	4460000	4469999	3.9
11	4470000	4479999	2.7
11	4480000	4489999	3.3
11	4490000	4499999	2.5
11	4500000	4509999	2.3
11	4510000	4519999	2.6
11	4520000	4529999	2.9
11	4530000	4539999	2.6
11	4540000	4549999	2.7
11	4550000	4559999	2.7
11	4560000	4569999	2.8
11	4570000	4579999	2.8
11	4580000	4589999	2.6
11	4590000	4599999	2.6
11	4600000	4609999	2.2
11	4610000	4619999	2.4
11	4620000	4629999	2.7
11	4630000	4639999	2.8
11	4640000	4649999	3.5
11	4650000	4659999	2.6
11	4660000	4669999	2.7
11	4670000	4679999	3.0
11	4680000	4689999	3.2
11	4690000	4699999	3.0
11	4700000	4709999	3.3
11	4710000	4719999	3.0
11	4720000	4729999	3.0
11	4730000	4739999	2.3
11	4740000	4749999	3.3
11	4750000	4759999	2.7
11	4760000	4769999	3.0
11	4770000	4779999	2.5
11	4780000	4789999	2.1
11	4790000	4799999	3.0
11	4800000	4809999	3.4
11	4810000	4819999	3.0
11	4820000	4829999	3.2
11	4830000	4839999	3.4
11	4840000	4849999	3.2
11	4850000	4859999	2.8
11	4860000	4869999	2.7
11	4870000	4879999	2.9
11	4880000	4889999	2.7
11	4890000	4899999	2.7
11	4900000	4900890	3.7
12	0	9999	0.2
12	10000	19999	0.0
12	20000	29999	0.0
12	30000	39999	0.0
12	40000	49999	0.1
12	50000	59999	0.0
12	60000	69999	0.0
12	70000	79999	0.0
12	80000	89999	0.1
12	90000	99999	0.1
12	100000	109999	0.0
12	110000	119999	0.0
12	120000	129999	0.0
12	130000	139999	0.0
12	140000	149999	0.0
12	150000	159999	0.0
12	160000	169999	0.0
12	170000	179999	0.0
12	180000	189999	0.0
12	190000	199999	0.0
12	200000	209999	0.0
12	210000	219999	0.0
12	220000	229999	0.0
12	230000	239999	0.0
12	240000	249999	0.0
12	250000	259999	0.0
12	260000	269999	0.1
12	270000	279999	0.0
12	280000	289999	0.0
12	290000	299999	0.0
12	300000	309999	0.0
12	310000	319999	0.0
12	320000	329999	0.0
12	330000	339999	0.0
12	340000	349999	0.0
12	350000	359999	0.0
12	360000	369999	0.0
12	370000	379999	0.0
12	380000	389999	0.0
12	390000	399999	0.1
12	400000	409999	0.0
12	410000	419999	0.0
12	420000	429999	0.1
12	430000	439999	0.0
12	440000	449999	0.1
12	450000	459999	0.0
12	460000	469999	0.1
12	470000	479999	0.1
12	480000	489999	0.2
12	490000	499999	0.0
12	500000	509999	0.2
12	510000	519999	0.3
12	520000	529999	0.1
12	530000	539999	0.3
12	540000	549999	0.0
12	550000	559999	0.0
12	560000	569999	0.0
12	570000	579999	0.0
12	580000	589999	0.0
12	590000	599999	0.1
12	600000	609999	0.0
12	610000	619999	0.1
12	620000	629999	0.0
12	630000	639999	0.1
12	640000	649999	0.1
12	650000	659999	0.0
12	660000	669999	0.0
12	670000	679999	0.0
12	680000	689999	0.0
12	690000	699999	0.0
12	700000	709999	0.0
12	710000	719999	0.0
12	720000	729999	0.0
12	730000	739999	0.0
12	740000	749999	0.0
12	750000	759999	0.1
12	760000	769999	0.0
12	770000	779999	0.0
12	780000	789999	0.0
12	790000	799999	0.0
12	800000	809999	0.0
12	810000	819999	0.0
12	820000	829999	0.0
12	830000	839999	0.0
12	840000	849999	0.1
12	850000	859999	0.1
12	860000	869999	0.0
12	870000	879999	0.0
12	880000	889999	0.0
12	890000	899999	0.0
12	900000	909999	0.0
12	910000	919999	0.1
12	920000	929999	0.0
12	930000	939999	0.0
12	940000	949999	0.0
12	950000	959999	0.0
12	960000	969999	0.0
12	970000	979999	0.0
12	980000	989999	0.0
12	990000	999999	0.0
12	1000000	1009999	0.0
12	1010000	1019999	0.0
12	1020000	1029999	0.0
12	1030000	1039999	0.0
12	1040000	1049999	0.0
12	1050000	1059999	0.0
12	1060000	1069999	0.0
12	1070000	1079999	0.0
12	1080000	1089999	0.0
12	1090000	1099999	0.2
12	1100000	1109999	0.0
12	1110000	1119999	0.0
12	1120000	1129999	0.0
12	1130000	1139999	0.0
12	1140000	1149999	0.0
12	1150000	1159999	0.0
12	1160000	1169999	0.0
12	1170000	1179999	0.1
12	1180000	1189999	0.1
12	1190000	1199999	0.0
12	1200000	1209999	0.0
12	1210000	1219999	0.0
12	1220000	1229999	0.0
12	1230000	1239999	0.2
12	1240000	1249999	0.0
12	1250000	1259999	0.0
12	1260000	1269999	0.0
12	1270000	1279999	0.1
12	1280000	1289999	0.3
12	1290000	1299999	0.0
12	1300000	1309999	0.1
12	1310000	1319999	0.0
12	1320000	1329999	0.0
12	1330000	1339999	0.0
12	1340000	1349999	0.0
12	1350000	1359999	0.1
12	1360000	1369999	0.0
12	1370000	1379999	0.0
12	1380000	1389999	0.0
12	1390000	1399999	0.0
12	1400000	1409999	0.0
12	1410000	1419999	0.1
12	1420000	1429999	0.0
12	1430000	1439999	0.0
12	1440000	1449999	0.0
12	1450000	1459999	0.0
12	1460000	1469999	0.0
12	1470000	1479999	0.1
12	1480000	1489999	0.0
12	1490000	1499999	0.1
12	1500000	1509999	0.0
12	1510000	1519999	0.0
12	1520000	1529999	0.0
12	1530000	1539999	0.0
12	1540000	1549999	0.0
12	1550000	1559999	0.0
12	1560000	1569999	0.0
12	1570000	1579999	0.0
12	1580000	1589999	0.0
12	1590000	1599999	0.0
12	1600000	1609999	0.0
12	1610000	1619999	0.0
12	1620000	1629999	0.0
12	1630000	1639999	0.1
12	1640000	1649999	0.1
12	1650000	1659999	0.0
12	1660000	1669999	0.0
12	1670000	1679999	0.0
12	1680000	1689999	0.0
12	1690000	1699999	0.1
12	1700000	1709999	0.0
12	1710000	1719999	0.0
12	1720000	1729999	0.0
12	1730000	1739999	0.1
12	1740000	1749999	0.1
12	1750000	1759999	0.0
12	1760000	1769999	0.0
12	1770000	1779999	0.1
12	1780000	1789999	0.0
12	1790000	1799999	0.0
12	1800000	1809999	0.0
12	1810000	1819999	0.0
12	1820000	1829999	0.0
12	1830000	1839999	0.0
12	1840000	1849999	0.0
12	1850000	1859999	0.0
12	1860000	1869999	0.0
12	1870000	1879999	0.0
12	1880000	1889999	0.0
12	1890000	1899999	0.0
12	1900000	1909999	0.0
12	1910000	1919999	0.0
12	1920000	1929999	0.0
12	1930000	1939999	0.0
12	1940000	1949999	0.0
12	1950000	1959999	0.0
12	1960000	1969999	0.0
12	1970000	1979999	0.0
12	1980000	1989999	0.0
12	1990000	1999999	0.0
12	2000000	2009999	0.0
12	2010000	2019999	0.0
12	2020000	2029999	0.0
12	2030000	2039999	0.0
12	2040000	2049999	0.1
12	2050000	2059999	0.0
12	2060000	2069999	0.0
12	2070000	2079999	0.0
12	2080000	2089999	0.0
12	2090000	2099999	0.0
12	2100000	2109999	0.0
12	2110000	2119999	0.0
12	2120000	2129999	0.0
12	2130000	2139999	0.0
12	2140000	2149999	0.0
12	2150000	2159999	0.0
12	2160000	2169999	0.0
12	2170000	2179999	0.0
12	2180000	2189999	0.0
12	2190000	2199999	0.1
12	2200000	2209999	0.0
12	2210000	2219999	0.1
12	2220000	2229999	0.0
12	2230000	2239999	0.0
12	2240000	2249999	0.0
12	2250000	2259999	0.0
12	2260000	2269999	0.0
12	2270000	2279999	0.0
12	2280000	2289999	0.0
12	2290000	2299999	0.0
12	2300000	2309999	0.0
12	2310000	2319999	0.0
12	2320000	2329999	0.0
12	2330000	2339999	0.0
12	2340000	2349999	0.0
12	2350000	2359999	0.0
12	2360000	2369999	0.0
12	2370000	2379999	0.0
12	2380000	2389999	0.0
12	2390000	2399999	0.1
12	2400000	2409999	0.0
12	2410000	2419999	0.0
12	2420000	2429999	0.0
12	2430000	2439999	0.1
12	2440000	2449999	0.0
12	2450000	2459999	0.0
12	2460000	2469999	0.0
12	2470000	2479999	0.0
12	2480000	2489999	0.0
12	2490000	2499999	0.0
12	2500000	2509999	0.0
12	2510000	2519999	0.0
12	2520000	2529999	0.0
12	2530000	2539999	0.0
12	2540000	2549999	0.1
12	2550000	2559999	0.0
12	2560000	2569999	0.0
12	2570000	2579999	0.1
12	2580000	2589999	0.1
12	2590000	2599999	0.0
12	2600000	2609999	0.0
12	2610000	2619999	0.0
12	2620000	2629999	0.1
12	2630000	2639999	0.0
12	2640000	2649999	0.0
12	2650000	2659999	0.0
12	2660000	2669999	0.1
12	2670000	2679999	0.1
12	2680000	2689999	0.0
12	2690000	2699999	0.0
12	2700000	2709999	0.0
12	2710000	2719999	0.0
12	2720000	2729999	0.1
12	2730000	2739999	0.1
12	2740000	2749999	0.0
12	2750000	2759999	0.0
12	2760000	2769999	0.0
12	2770000	2779999	0.0
12	2780000	2789999	0.0
12	2790000	2799999	0.0
12	2800000	2809999	0.1
12	2810000	2819999	0.0
12	2820000	2829999	0.0
12	2830000	2839999	0.1
12	2840000	2849999	0.0
12	2850000	2859999	0.0
12	2860000	2869999	0.0
12	2870000	2879999	0.0
12	2880000	2889999	0.0
12	2890000	2899999	0.0
12	2900000	2909999	0.2
12	2910000	2919999	0.1
12	2920000	2929999	0.0
12	2930000	2939999	0.1
12	2940000	2949999	0.0
12	2950000	2959999	0.0
12	2960000	2969999	0.0
12	2970000	2979999	0.0
12	2980000	2989999	0.1
12	2990000	2999999	0.0
12	3000000	3009999	0.0
12	3010000	3019999	0.0
12	3020000	3029999	0.1
12	3030000	3039999	0.0
12	3040000	3049999	0.0
12	3050000	3059999	0.0
12	3060000	3069999	0.0
12	3070000	3079999	0.0
12	3080000	3089999	0.0
12	3090000	3099999	0.0
12	3100000	3109999	0.0
12	3110000	3119999	0.0
12	3120000	3129999	0.0
12	3130000	3139999	0.0
12	3140000	3149999	0.0
12	3150000	3159999	0.0
12	3160000	3169999	0.0
12	3170000	3179999	0.0
12	3180000	3189999	0.0
12	3190000	3199999	0.0
12	3200000	3209999	0.0
12	3210000	3219999	0.0
12	3220000	3229999	0.0
12	3230000	3239999	0.0
12	3240000	3249999	0.0
12	3250000	3259999	0.0
12	3260000	3269999	0.0
12	3270000	3279999	0.0
12	3280000	3289999	0.0
12	3290000	3299999	0.0
12	3300000	3309999	0.0
12	3310000	3319999	0.1
12	3320000	3329999	0.0
12	3330000	3339999	0.1
12	3340000	3349999	0.0
12	3350000	3359999	0.0
12	3360000	3369999	0.0
12	3370000	3379999	0.0
12	3380000	3389999	0.0
12	3390000	3399999	0.1
12	3400000	3409999	0.0
12	3410000	3419999	0.0
12	3420000	3429999	0.0
12	3430000	3439999	0.0
12	3440000	3449999	0.0
12	3450000	3459999	0.0
12	3460000	3469999	0.0
12	3470000	3479999	0.0
12	3480000	3489999	0.0
12	3490000	3499999	0.0
12	3500000	3509999	0.0
12	3510000	3519999	0.0
12	3520000	3529999	0.0
12	3530000	3539999	0.0
12	3540000	3549999	0.0
12	3550000	3559999	0.0
12	3560000	3569999	0.0
12	3570000	3579999	0.0
12	3580000	3589999	0.2
12	3590000	3599999	0.1
12	3600000	3609999	0.0
12	3610000	3619999	0.0
12	3620000	3629999	0.1
12	3630000	3639999	0.1
12	3640000	3649999	0.1
12	3650000	3659999	0.1
12	3660000	3669999	0.0
12	3670000	3679999	0.0
12	3680000	3689999	0.0
12	3690000	3699999	0.0
12	3700000	3709999	0.0
12	3710000	3719999	0.1
12	3720000	3729999	0.1
12	3730000	3739999	0.0
12	3740000	3749999	0.0
12	3750000	3759999	0.0
12	3760000	3769999	0.0
12	3770000	3779999	0.0
12	3780000	3789999	0.0
12	3790000	3799999	0.0
12	3800000	3809999	0.0
12	3810000	3819999	0.1
12	3820000	3829999	0.0
12	3830000	3839999	0.0
12	3840000	3849999	0.0
12	3850000	3859999	0.0
12	3860000	3869999	0.0
12	3870000	3879999	0.0
12	3880000	3889999	0.0
12	3890000	3899999	0.1
12	3900000	3909999	0.0
12	3910000	3919999	0.2
12	3920000	3929999	0.1
12	3930000	3939999	0.1
12	3940000	3949999	0.0
12	3950000	3959999	0.0
12	3960000	3969999	0.1
12	3970000	3979999	0.1
12	3980000	3989999	0.0
12	3990000	3999999	0.0
12	4000000	4009999	0.0
12	4010000	4019999	0.0
12	4020000	4029999	0.1
12	4030000	4039999	0.1
12	4040000	4049999	0.0
12	4050000	4059999	0.0
12	4060000	4069999	0.0
12	4070000	4079999	0.0
12	4080000	4089999	0.0
12	4090000	4099999	0.0
12	4100000	4109999	0.1
12	4110000	4119999	0.0
12	4120000	4129999	0.0
12	4130000	4139999	0.1
12	4140000	4149999	0.0
12	4150000	4159999	0.1
12	4160000	4169999	0.0
12	4170000	4179999	0.0
12	4180000	4189999	0.0
12	4190000	4199999	0.0
12	4200000	4209999	0.0
12	4210000	4219999	0.0
12	4220000	4229999	0.0
12	4230000	4239999	0.0
12	4240000	4249999	0.0
12	4250000	4259999	0.0
12	4260000	4269999	0.0
12	4270000	4279999	0.0
12	4280000	4289999	0.1
12	4290000	4299999	0.0
12	4300000	4309999	0.0
12	4310000	4319999	0.0
12	4320000	4329999	0.0
12	4330000	4339999	0.0
12	4340000	4349999	0.0
12	4350000	4359999	0.1
12	4360000	4369999	0.1
12	4370000	4379999	0.1
12	4380000	4389999	0.0
12	4390000	4399999	0.0
12	4400000	4409999	0.0
12	4410000	4419999	0.0
12	4420000	4429999	0.0
12	4430000	4439999	0.0
12	4440000	4449999	0.1
12	4450000	4459999	0.3
12	4460000	4469999	0.2
12	4470000	4479999	0.1
12	4480000	4489999	0.1
12	4490000	4499999	0.0
12	4500000	4509999	0.0
12	4510000	4519999	0.0
12	4520000	4529999	0.0
12	4530000	4539999	0.0
12	4540000	4549999	0.0
12	4550000	4559999	0.0
12	4560000	4569999	0.1
12	4570000	4579999	0.1
12	4580000	4589999	0.0
12	4590000	4599999	0.0
12	4600000	4609999	0.2
12	4610000	4619999	0.1
12	4620000	4629999	0.1
12	4630000	4639999	0.4
12	4640000	4649999	0.4
12	4650000	4659999	0.1
12	4660000	4669999	0.1
12	4670000	4679999	0.0
12	4680000	4689999	0.0
12	4690000	4699999	0.0
12	4700000	4709999	0.1
12	4710000	4719999	0.0
12	4720000	4729999	0.0
12	4730000	4739999	0.1
12	4740000	4749999	0.1
12	4750000	4759999	0.0
12	4760000	4769999	0.0
12	4770000	4779999	0.0
12	4780000	4789999	0.2
12	4790000	4799999	0.1
12	4800000	4809999	0.0
12	4810000	4819999	0.0
12	4820000	4829999	0.1
12	4830000	4839999	0.0
12	4840000	4849999	0.0
12	4850000	4859999	0.0
12	4860000	4869999	0.1
12	4870000	4879999	0.0
12	4880000	4889999	0.3
12	4890000	4899999	0.1
12	4900000	4900890	0.0
